mean,mean,mean
8.818,129.8,336.91
8.807,126.1,383.54
9.408,123.4,511.23
9.271,130.4,898.67
8.755,187.5,1207.3
8.994,193.9,1327.7
9.057,199.3,1360.9
9.268,205,1473.2
9.454,292.4,1437.9
9.128,289.9,1310.3
9.211,287.6,802.4
8.672,287.4,471.72
8.879,285.8,720.53
8.685,289.1,714.05
8.725,285.7,605.27
9.435,292.3,535.52
8.889,291.6,353.54
9.182,267.1,1427.3
8.983,250.4,1322.2
9.381,251.5,1532.9
9.222,253.4,1448.4
9.004,254.5,1333.1
9.342,253.4,1512.1
8.91,252.1,1284.5
8.681,251.5,1171.6
8.908,249.1,1283.6
8.801,251.9,1229.8
9.142,251.1,1405.8
8.987,252.1,1324.2
9.33,251.8,1505.9
9.208,254.9,1440.9
8.925,252.8,1292.1
8.731,252.9,1195.5
8.843,253.2,1250.7
8.76,252.8,1209.8
9.358,260.6,1520.7
9.032,261.7,1347.8
8.73,152,1137.2
8.917,152,1233.6
8.989,152,1418.9
9.145,150.1,1492
9.316,148.3,1393.9
9.41,148.7,1315.8
9.351,149.2,1392.4
9.422,148.6,1328.7
9.428,147.7,1416.3
8.757,147.9,1596.4
8.792,144.9,1005.3
8.599,137.7,1058.6
8.72,152.6,1201
8.956,151.1,1419.3
9.364,145,1688.6
9.039,142,1172.5
9.349,140.8,1305.4
9.458,140.7,1657.3
9.196,138.7,1435.4
9.217,139,1431.2
8.719,144.7,1387.3
8.608,147.8,1214.7
8.633,148.3,1125.7
9.044,145.7,1053.8
9.178,150.9,1302.1
9.252,307.7,373.82
8.956,312.4,310.3
9.232,305.9,281.64
9.464,95.69,1131.1
8.618,121.9,350.17
8.927,119.2,352.86
9.41,117.8,1053.3
9.149,111,1178.1
8.641,130.7,737.24
9.095,126.5,403.73
8.851,120.3,487.76
8.56,112.2,845.02
8.953,112.2,1174.6
9.035,108.4,1382.3
8.804,107.4,1338.8
8.765,108.1,1246.4
8.76,107.8,1245.3
8.806,106.5,1295.6
8.864,104.2,1474
9.038,104.2,1743.4
9.167,104.2,1873.7
8.787,105.5,1559.1
8.852,105.2,1710.7
9.394,103.2,1905.7
9.266,103.7,2015.3
9.113,103.7,1727.7
9.276,102.9,1824.3
9.065,102.5,1770.5
9.024,99.67,1849.4
9.123,99.7,1641.6
9.046,102.5,1671.7
8.853,104.3,1625.6
8.857,104.5,1526
9.283,106.2,1635.5
9.392,112.4,855.2
9.222,114.9,845.25
9.361,136.5,1261
9.344,141.7,1790.8
9.389,142.6,1554.5
9.359,141.6,1333.6
9.294,141.7,1404.9
8.585,143.5,1081.3
9.354,117,399.74
9.324,125.7,494.02
8.903,123.3,304.42
8.841,120.9,245.33
9.24,110.7,1002.3
9.273,111.5,1146.6
9.018,112.5,857.01
9.269,292.4,998.84
9.064,279.9,1815.9
9.298,303.7,575.76
9.225,306.4,480.23
8.518,250.9,1097.9
9.475,260.3,1581
9.377,262.9,1530.7
8.763,270,1211
8.854,270.6,1109.7
8.56,221.1,1116.3
9.167,220.4,1419.2
9.225,219.1,1450.2
9.026,215.9,1344.7
9.341,215.1,1511.8
8.737,212,1198.5
8.529,216.4,1102.5
8.626,237.8,1146.2
9.327,227.5,1504.5
9.472,224.8,1579.8
9.397,223.6,1541
9.174,215.1,1423
8.784,206.9,1221.2
8.94,201.2,1300
9.164,200.1,1417.6
8.964,204.1,1312.1
9.39,270.1,1731
9.487,268.9,1587.5
9.405,269.9,1545.4
8.903,268.8,1280.8
8.531,263.7,1103.3
8.913,262,1285.8
8.532,272.4,1103.1
8.61,267.8,1138.7
9.082,255.5,1374.2
8.888,249.6,1273.1
9.494,256.9,1590.8
8.832,250.9,1244.9
8.791,252.4,1224.8
8.599,249.8,1134
9.196,250.6,1434.6
8.884,250.8,1271.3
9.256,250.3,1466.7
9.319,251.6,1500.1
8.954,250.8,1307
9.332,249.7,1506.7
9.024,249.7,1343.5
9.033,250.8,1348.2
8.777,251.6,1217.8
8.869,255.8,1263.7
8.967,256.4,1313.7
9.053,260.6,1358.7
8.528,262.6,1102.3
8.805,262.2,1231.5
9.118,258.9,1393.3
9.195,260.3,1434.4
9.107,261.3,1387.4
8.648,261.5,1156.5
8.514,144.3,699.93
8.75,138.7,753.26
8.923,137.7,878.42
8.871,135.5,1094.9
8.847,137.5,1219.3
8.897,137.1,1010.7
8.788,137.1,849.53
8.835,134.8,837.36
8.697,134.6,785.35
8.585,137.9,831.65
8.633,136.5,906.14
8.546,136.7,841.86
8.996,135.2,864.05
9.042,135.3,934.78
8.85,138.1,875.86
8.859,138.4,932.44
8.74,137.3,935.97
8.57,135.3,901.26
8.636,133.4,734.37
8.935,129.9,399.41
9.407,129.4,377.89
9.485,129.4,450.96
9.2,128,387.88
9.229,128.4,561.33
8.876,131,645.85
8.982,133.7,696.38
9.025,138.5,1112
8.659,137.8,1145.3
8.898,132.3,740.03
8.725,133.6,378.45
9.028,132.1,504.55
9.319,130.6,487.2
9.361,127.7,473.53
9.189,124,670.1
8.822,127.9,493.78
8.568,124.5,353.04
9.091,122.5,276.1
9.371,121.3,261.75
9.241,121.3,172.98
9.493,126.1,842.45
9.493,125.9,666.65
9.44,125.9,475.61
9.143,129.4,484.99
8.938,131.4,724.26
9.092,144.6,1246.1
8.88,147.1,1293.6
8.899,146.5,1298.9
8.996,149.7,1193
8.747,150.7,1105.1
8.671,239.6,1157.4
9.125,242.9,1374.9
9.324,254.5,1485.6
9.253,254.9,1487.6
9.28,271.1,857.11
8.674,246.7,1152.9
8.97,244.6,1277.9
9.213,246.7,1428.5
8.977,249.4,1327.8
9.473,256.6,1594.5
9.29,262.4,1550.6
8.99,263.5,1219.1
8.941,259.3,1288.6
8.563,255.3,1141.8
9.127,255.3,1320
8.89,253.5,1274.9
8.768,248.5,1142
8.923,244.6,1275.2
8.77,242.4,1194.9
8.835,237.4,1290.3
9.279,238.3,1445
8.6,234.1,1121.2
8.98,234.1,1263.5
9.174,235.6,1482.5
8.604,235.2,1132.5
9.059,232.2,1327.5
9.095,226.2,1293.3
9.14,235.3,1428.8
9.179,239.6,1399.4
8.807,244.7,1196.6
9.397,245.9,1539.1
9.254,237.7,1430.5
9.419,233.6,1568.2
9.133,235.1,1373
9.068,278.2,1651
8.883,276.4,1280.2
8.844,271.7,1266.4
9.305,276.5,1801.8
9.357,277.5,1284.4
9.178,301.9,1506.3
8.501,301.4,869.44
8.529,289.2,1130.3
8.616,289.6,1315.6
9.085,290.7,1256.7
9.237,293.4,984.49
9.262,294.9,694.91
8.959,296.3,1025.5
9.284,293.5,995.13
9.297,301.4,639.56
8.513,309.6,965.26
8.763,289.2,1132.6
8.912,290.4,1497.5
9.463,287.9,1566.4
9.485,288.5,1682.2
9.477,288.1,1527.8
9.47,287.5,1602
9.294,289.3,1620.2
9.056,285.9,1535.1
9.268,285.4,1602.8
9.404,287.4,1815.1
9.462,286.5,1794.4
9.387,287.3,1578.5
9.314,284.2,1771.2
9.359,278.4,1558.9
9.413,281.9,1763.2
9.466,281.9,1795.9
9.314,286,1643.5
9.149,288.3,1619.8
9.188,286.2,1573.3
9.221,283.9,1560.5
9.262,284.1,1492.8
9.353,285.8,1316.8
9.399,288.4,1534.3
9.236,277.9,1332.3
8.764,278,1346
8.567,277.9,1371
8.604,161.4,1672.8
8.697,160,1525.8
9.01,158.4,1684.3
8.88,147.1,1387.6
8.848,148.3,1390.4
9.331,150.2,1589.3
9.279,153,1252
8.903,155,1273.6
8.954,153.3,1275.9
9.075,152.3,1302.4
8.871,148.8,1183
9.05,149.2,1283.6
8.656,152.6,1201
8.852,137.4,839.48
8.997,138.9,575.51
8.9,139.2,1220.3
8.625,175.2,1722
9.168,232.6,1419.7
8.583,251.5,1126.7
8.76,163.7,1438.4
9.386,174.7,1497.4
8.523,217.9,1100.1
9.011,219.1,1336.9
8.86,214.5,1259.2
9.005,215.7,1333.8
9.077,215.9,1371.7
8.656,214.3,1160
9.403,214.8,1544.3
9.165,217.9,1418.4
9.135,213.1,1402.5
9.11,212.4,1388.9
9.115,212.5,1391.8
9.108,207,1387.7
9.218,207.2,1446.7
9.069,206.7,1367.1
9.093,204.9,1379.9
9.166,204.2,1418.6
8.987,195.1,1324
9.168,252.7,1420
9.351,253.3,1517
9.235,290.7,1286
9.043,291.5,1295.2
9.011,290,1330.4
8.957,288.8,1148.3
8.563,290.7,932.07
8.665,293.5,1187.3
8.897,287.9,1314.8
8.845,288.5,1017.7
8.925,292.3,1272.6
9.28,289.7,1456.9
9.063,289.8,1215.5
9.094,289.8,1275.2
9.273,290.3,1343.2
9.027,293.3,773.33
8.931,294.1,530.06
8.64,297.5,563.89
8.634,147.7,997.97
9.002,138.2,1123.8
8.599,136.2,942.68
8.642,136,762.3
8.569,98.38,921.41
8.727,99.72,1186.1
9.169,105.4,1685.8
9.374,156.5,1833.4
9.188,158,1490.1
9.167,158.6,1549.9
8.941,157.3,1683.4
9.136,161.1,1598.4
8.753,162.3,1436.1
8.663,235.7,1163.2
8.643,195.3,1154.2
8.755,190.1,1207.3
9.016,191.1,1339.4
8.688,191.7,1175
8.939,188.7,1299.4
8.673,190.2,1168
8.849,193.7,1253.6
8.903,194.2,1280.9
9.452,188.8,1569.4
9.261,192.8,1469.5
9.456,180.8,1571.5
8.917,259.6,1288
9.093,256.9,1379.8
9.187,263.4,1430.2
9.276,265.7,1477.2
9.046,262.2,1354.9
9.164,250.6,1417.7
8.901,251.5,1280
8.668,250.7,1165.9
8.51,228.9,1094.4
8.601,229.2,1134.7
8.86,229,1259.3
8.761,230.4,1210.1
8.628,234.3,1147.3
8.723,234.6,1191.8
8.996,230.6,1328.7
9.27,232.6,1474.1
9.222,234.3,1448.4
9.087,232.2,1377
9.102,231.2,1384.7
9.14,231.9,1405
9.478,231.9,1583
8.915,234.2,1286.8
8.688,237,1175.3
8.762,230.3,1210.7
9.113,229.9,1390.6
9.355,231.3,1519.1
9.022,233.4,1342.3
8.977,232.5,1318.8
9.186,228.6,1429.3
8.713,228.7,1187.2
8.91,214.5,1284.3
8.898,210.1,1278.1
9.002,210.1,1331.9
9.213,211.2,1443.8
9.158,208.6,1414.5
9.395,209.7,1539.9
9.141,207.8,1405.3
9.34,210.8,1511.2
9.134,215.5,1401.6
8.822,217.5,1239.9
9.464,221.9,1575.7
9.444,226.6,1565.4
8.744,221.6,1201.8
8.763,217,1211
8.909,217,1284
8.693,217.2,1177.7
8.534,217.1,1105
8.681,218.3,1171.9
8.582,220.4,1126.4
8.603,221.3,1135.9
8.579,223,1124.9
9.055,223,1359.9
8.902,222.6,1280.4
9.403,223.1,1544.2
9.464,222.7,1575.8
9.012,224.2,1337.2
8.914,219.8,1286.5
9.14,219.4,1404.9
9.035,222.1,1349.1
8.81,221.6,1234
8.88,218.2,1269
8.723,219.7,1191.6
8.581,215.4,1125.7
8.957,216,1308.5
8.986,216.1,1323.6
9.236,219,1455.8
8.61,229,1138.8
9.464,229.5,1575.5
8.986,229.5,1323.5
9.041,229.5,1352.6
9.424,228.5,1554.8
9.108,227.5,1387.8
9.194,230.6,1433.5
8.584,229,1127.2
8.666,214.1,1164.6
8.85,211.3,1254.2
8.905,206.2,1281.8
8.798,196.9,1228.1
9.047,197.8,1355.7
9.434,199.1,1560.3
9.196,210.9,1434.6
9.023,210.3,1343.2
9.154,205.6,1412.2
8.825,206.1,1241.4
8.86,209.8,1259
8.816,207.2,1236.9
9.5,207.6,1594.1
9.485,214,1586.3
9.393,210.5,1539
8.704,218.1,1182.8
8.557,220.9,1114.9
8.874,227.8,1266.3
8.669,224.8,1166.3
8.818,228.7,1238.3
8.783,249.6,1220.8
8.646,220.8,1155.5
9.177,218.2,1424.5
9.478,218.5,1582.7
9.086,218.1,1376.5
8.626,215,1146.1
9.358,215.6,1520.6
8.738,205.5,1198.8
8.879,206.8,1268.8
9.149,209.5,1409.6
8.97,214,1315.3
8.878,213.2,1268.1
9.451,223.1,1568.7
8.687,232.3,1174.7
8.779,234.4,1218.9
8.993,232.8,1327.4
8.73,232.1,1194.9
8.612,226.4,1139.6
8.662,225.2,1162.7
8.996,225.8,1329.1
8.852,221.7,1254.9
9.397,220.5,1541
8.548,217.6,1111.1
9.325,251.1,1503.1
9.149,236.2,1409.6
9.19,234,1431.4
9.391,235.6,1537.8
8.713,239.9,1187
8.695,235.3,1178.5
9.079,232.3,1372.6
9.007,235.2,1334.7
9.265,243.2,1471.7
8.681,245.6,1171.7
8.502,244.3,1090.7
8.735,238.6,1197.3
9.031,235.8,1347.2
8.84,238.6,1249
9.306,242.8,1493.4
9.3,239.5,1489.9
9.102,235.2,1384.5
8.677,237.8,1169.9
8.77,248.2,1214.6
8.965,250.4,1313
9.157,252.9,1414.2
8.953,251.2,1306.5
8.905,250.4,1282.1
8.823,250.1,1240.4
9.263,253.9,1470.4
8.582,254,1126.2
8.556,255.9,1114.5
9.074,252.3,1369.7
8.895,255.5,1277
8.881,255.8,1269.8
8.847,256.1,1252.5
9.371,259.9,1527.4
9.228,264.3,1452
9.104,269,1385.7
9.355,274.7,1676.2
9.084,273.6,1568.1
8.887,275.5,1723.8
9.212,277.1,1258.4
9.104,276.1,1289.6
9.269,274.2,1582.7
9.018,273.6,1430.3
9.132,272.1,1358.1
8.696,275.5,1234.7
8.628,272.1,1322.5
8.895,288.8,1121.4
8.857,287.3,1254.7
8.659,287.5,931.16
9.045,292.2,993.03
9.221,275.4,2263.5
9.449,276.6,1815
9.131,287.1,1235.7
8.868,279.6,1809.5
9.367,277.8,1963.3
9.418,279.2,1534.5
8.774,276.5,1546.2
8.912,274.4,1567.9
9.277,276.1,1711
9.236,276,1501.2
9.103,278,1567.3
8.862,277.6,1438.4
8.976,278.3,1485
8.645,275.4,1223.3
8.632,269.7,1149
8.584,266.8,1127.3
8.572,265.9,1121.6
8.595,268.1,1132.3
8.781,268.8,1219.8
8.954,268.6,1307.3
8.927,269,1293.1
8.594,269.6,1131.6
8.549,267.7,1111.4
8.906,267.4,1282.6
9.324,268.3,1502.5
9,268.9,1331
8.925,268,1292.1
9.308,265.2,1494.5
8.742,263.2,1200.7
8.667,268.4,1165.4
8.569,268.1,1120.4
8.549,268.4,1111.5
8.763,269,1210.9
8.805,269.8,1231.9
8.577,269.8,1124.1
8.652,260.7,1158.1
8.863,262.2,1260.4
8.625,261.8,1145.7
8.649,260.5,1156.9
8.526,261.9,1101.4
8.531,262.8,1103.7
8.648,195.6,1156.5
8.504,197,1091.6
8.743,197.2,1201.2
8.706,197.1,1183.8
8.503,196.3,1091.2
8.507,202.1,1093
8.671,205.4,1167.1
8.799,204.3,1228.6
8.752,206,1205.7
8.859,209.2,1258.6
8.592,209.7,1130.5
8.794,209.1,1226.1
8.898,211.1,1278.1
8.625,210.9,1145.7
8.81,210.7,1233.9
8.853,211.3,1255.5
8.827,211,1242.8
9.351,210.9,1516.9
9.4,211.8,1542.5
9.209,213.4,1441.5
9.117,213.3,1392.7
9.057,213.8,1360.8
9.271,214,1474.6
9.083,213.2,1374.9
8.965,211.9,1313
8.609,211.9,1138.5
8.649,212.5,1156.8
8.761,213.7,1210.1
8.569,212,1120.3
8.971,214.2,1316
9.454,215.1,1570.7
9.404,216.1,1544.4
9.433,221.1,1559.8
9.016,219.1,1339.3
8.862,218.4,1260.3
8.647,224.4,1155.8
8.756,224.1,1207.5
8.681,224.4,1172
8.897,225.9,1277.7
9.341,227.1,1511.6
9.312,279.2,1709.1
8.858,277.5,1532.8
9.079,279.7,1300
9.259,275.2,1195.6
8.593,295.1,90.53
8.721,245,1193.3
8.828,246.7,1248.8
8.764,246.8,1219
9.06,247.4,1366.6
8.962,247.1,1302.4
8.841,245.7,1227.7
8.716,245.7,1175.1
8.774,244.2,1201.5
8.585,245.8,1244
8.642,253.6,1122
8.686,262,1214.6
9.368,260.9,1543.7
9.107,264.5,1429.1
8.919,265.1,1341.5
8.773,264.5,1285.2
9.021,268.2,1385.3
8.563,267.9,1104.2
8.551,273.9,1173.7
8.573,273.9,1095.6
8.531,239.3,836.54
9.23,244.4,1458.9
9.295,250,1491.8
8.568,247.9,1122.3
8.835,245.6,1267.1
8.647,244.2,1140.6
8.936,236.5,1317.5
9.421,244,1572.6
9.27,243.4,1488.2
9.331,250.3,1533.4
9.111,249.5,1389.7
8.589,250.6,1127.9
8.846,230.5,1302.5
9.296,232.7,1505.4
8.972,233.9,1326.6
8.961,233.2,1333.4
9.267,261.8,1467.8
9.415,265.3,1574.7
9.232,284.3,1002.3
8.602,285,1175.5
8.556,275.9,1153.7
8.793,276.5,1433.4
8.724,274.8,1594.5
8.869,274.7,950.89
8.671,273.2,1008.5
8.916,269.1,1293.2
8.653,271.5,1243.7
8.629,270.5,1264.4
8.523,270.3,1165
8.71,272.8,1109.6
8.582,259.9,1149.6
9.082,265.9,1384.4
8.91,264.9,1315.7
8.641,262.4,1188.2
9.097,252.9,1372.9
9.366,252.3,1618.7
9.409,251.9,1524.4
9.454,255.3,1697.6
9.345,250.1,1500.9
9.292,297.5,651.05
9.284,295.5,667.35
9.312,292.9,722.83
9.06,291.4,979.42
9.133,290.7,891.96
9.091,305.6,689.87
9.184,304.4,593.35
9.401,340.5,985.37
9.496,344.9,857.57
9.282,352.3,888.56
9.268,352.2,937.09
8.669,207.5,1353.9
8.634,201.8,1195.3
8.831,199.6,1237.6
8.915,206.2,1203.4
9.458,314,1616.3
8.579,310.4,823.99
8.74,304.2,327.17
8.683,299.8,205.58
9.415,293.9,607.3
9.344,276,2152.9
9.17,274.6,1308.2
8.944,276.3,1326
8.701,274.6,1494
9.154,271.7,1478.6
9.393,289.1,1433.8
9.019,287.5,1354.9
8.836,285.5,1222.8
8.882,287.4,1118.5
9.23,294.2,1148.1
8.594,294.4,1008.9
9.311,291.3,1117.7
9.063,278.2,1606.7
8.995,277.4,1491.7
9.437,279,1677.4
9.215,275.5,1539.1
9.452,319.4,1256.1
9.399,319.2,1228.5
8.917,319.4,1185.7
9.348,316.4,1307.3
9.377,319.2,1884.8
9.176,317.8,1543.8
9.029,315.4,1281.6
8.743,311.6,1234.5
8.742,313.8,1683
9.458,315.4,1614.4
9.197,318.9,1927
9.169,316.5,1487.5
8.836,315.4,1325.1
8.526,307.6,727.72
8.593,307.6,417.62
8.61,306.1,706.35
9.137,306.1,685.67
9.322,306.1,799.53
9.283,306.8,562.7
8.945,306.8,508.38
8.977,306.7,615.65
9.136,305.8,564.28
9.179,304.6,455.48
9.01,303.9,533.44
9.248,306.7,581.28
9.061,307.3,626.79
8.525,309.7,608.93
8.636,310.2,771.08
8.613,312.1,942.66
8.9,312.2,1201.4
8.703,315.2,1244.8
8.738,315.9,1219.4
8.664,319.6,1227.8
8.642,319.4,1130.3
8.573,317,934.41
8.73,328.2,689.28
8.546,344.2,900.71
8.506,345.6,950.19
8.578,346,838.78
9.477,341.7,1283
9.235,341.9,1513.6
9.086,346.6,868.47
9.097,343.5,1403.9
8.916,341,1081.7
9.343,339.6,1422.8
9.317,343.4,1034.7
9.009,344.7,917.56
9.28,351.6,843.09
8.574,172.4,1124.7
8.756,157.7,1312.5
8.783,157.7,1238.4
8.973,157.7,1277.9
8.948,157.7,1379.7
9.126,157.1,1293.9
8.923,155.9,1148.2
8.802,156.4,1259.8
8.517,159,1440.7
8.997,161.8,1653.5
9.333,161.9,1560.8
9.096,162.1,1591.3
9.407,163.8,1967.6
9.453,276.9,2003.3
9.364,270.7,2066.4
9.258,275,1524
9.159,274.5,1439.7
9.117,273.6,1489.9
9.301,274.1,1508.9
8.507,275.4,1346.8
9.074,272.4,1457.3
8.733,272.9,1188
9.377,277.8,1551.7
9.22,275,1419.9
9.108,270.6,1426.7
9.231,271,1364.2
8.679,272.9,1242.7
8.538,166.2,1238.6
8.735,166.4,1260.9
8.843,168.1,1531.3
9.226,169.6,1762.3
9.206,169.6,1793.7
9.159,169.6,1560
9.263,169.6,1609.7
9.399,169.8,1748.5
9.296,169.5,1671.4
9.118,169.6,1447.7
9.195,169.9,1613.8
9.152,171,1691.3
9.211,172.3,1699.8
9.356,173.7,1670.4
9.286,174.8,1449.1
9.089,175.2,1540.7
8.903,174.8,1653.3
8.937,174.7,1279.7
8.887,174.8,1364.3
8.793,173.3,1493.3
8.703,169.1,1321.4
8.559,168.7,1305.8
8.732,169,1430.8
8.536,170,1446.8
8.848,169.2,1356.5
8.89,169.1,1465.7
8.924,169.9,1627
8.804,169.7,1561.1
8.782,170,1596.8
9.173,169.7,1970.8
9.473,168.8,1793
9.25,168.8,1725.1
9.096,169.3,1678.1
8.925,170.7,1545.6
8.998,170,1839.5
9.053,169.8,1707.6
8.768,170.2,1531.7
8.811,168.8,1443.1
8.686,169,1263.3
8.579,168.3,1247.8
8.822,166.7,1402.7
8.873,165.8,1513.1
8.958,163.5,1440.4
8.906,164.5,1501.7
8.657,163,1406
8.559,163.6,1311.7
8.83,159.7,1308.9
9.02,157.6,1368.3
9.124,157.8,1414.4
9.367,156.3,1671.3
9.242,156.5,1551.6
9.353,153.8,1224.7
9.017,153.3,1283.6
8.963,153.7,1360.9
9.308,154.8,1585.3
9.325,153.9,1538.4
9.248,152.8,1609.9
9.16,156.9,1465
9.228,159,1674.8
9.402,161.3,1641.5
9.433,159.2,1843
9.206,155.8,1730.9
9.212,170.2,1636.7
9.04,165.5,1478.7
8.903,160.7,1559.6
9.187,160.1,1613.7
9.304,160.3,1677.5
9.374,158.8,1549.7
9.435,156.7,1706.6
9.496,155.8,1507.1
9.252,154,1404.3
9.129,150.1,1449.5
9.109,148.8,1763.2
9.362,149.3,1879.1
9.334,149.6,1449
9.362,145.8,1132.3
9.285,146.2,1070.1
9.161,139.8,1357.2
9.059,138.6,1540.6
8.896,138.8,1544.3
9.272,138.5,1416.5
9.429,138.1,1658
9.435,136.6,812.7
9.136,137.6,1279.3
8.833,139,1203.9
9.028,137.7,1442.8
9.177,144.5,1468.9
8.525,145.3,1091.5
8.698,131.4,302.02
9.142,131.5,381.98
9.211,130,381.54
9.224,132.6,523.47
9.446,138.3,1704.2
8.883,138.9,1388.4
8.667,139.3,1463
8.639,139.3,1394.7
8.603,139.9,1257.4
8.757,141.9,1301.3
9.317,142.1,1560.7
9.371,151.4,1508.6
8.892,153.3,1207.3
8.623,156.4,1188.7
8.515,155.1,1188
8.553,186.7,1113.4
8.551,193.7,1112.2
8.629,193.1,1147.4
8.504,155.6,1529.2
8.811,157.1,1569.4
8.517,158.9,1343.9
8.608,200.2,1138.2
8.526,200.1,1101.1
8.533,200.8,1104.3
8.777,207.9,1217.9
8.745,210.6,1202.4
8.58,215,1125.5
8.681,212.4,1171.8
8.737,206.5,1198.7
8.659,203.9,1161.7
9.1,201.8,1383.6
8.771,201.6,1214.8
8.646,201.8,1155.5
8.698,209.7,1179.9
8.578,207.8,1124.3
8.8,208,1229.2
8.812,209.8,1235
8.891,212.6,1274.8
8.883,214.8,1270.6
8.794,216.2,1226.2
8.93,218.7,1294.8
9.415,220.3,1550.2
9.472,226.3,1579.9
8.895,227.3,1276.9
8.716,218.8,1188.2
9.133,221.3,1401.4
9.291,223.7,1485.2
9.338,227.4,1510.1
9.045,229,1354.6
8.69,225.6,1175.9
8.717,219.3,1188.8
8.745,217.4,1202.2
8.757,226.3,1208.3
8.74,224.4,1199.9
9.047,223.4,1355.9
9.332,219.6,1506.8
9.498,220.1,1593.1
9.108,221.6,1388
8.95,221,1305.2
8.925,220.4,1291.9
9.045,220.5,1354.7
9.28,220.5,1479.3
9.421,219.8,1553.4
8.64,217.9,1152.5
8.583,226.8,1126.8
8.529,237.6,1102.8
9.495,247.8,1591.5
9.472,249.4,1579.8
8.965,249.9,1312.8
8.588,248.3,1129
8.546,244.4,1110.2
8.53,243.9,1103.2
8.789,238.4,1223.8
9.328,238.8,1505
9.362,236.8,1522.7
9.478,242.5,1582.7
9.189,239.8,1430.8
8.909,247.7,1283.9
8.526,247.2,1101.2
9.033,247.2,1348.5
8.716,261.8,1188.2
8.643,259.2,1154.3
8.927,259.3,1293.1
9.064,261.5,1364.5
8.802,264.4,1230.4
8.642,266.1,1153.5
8.548,269.5,1110.9
9.253,268.9,1465
8.911,279.2,1936.4
8.971,276.5,1452
8.828,153.1,1471.3
9.228,150.8,1435.4
9.308,146.7,1535.2
9.133,144.8,1489.8
8.703,140.7,1174.7
8.972,135.9,1532.2
9.446,182.6,1593.3
9.163,182.6,1414.4
9.037,182.9,1336.3
9.136,184.8,1388.6
8.991,187,1308.1
8.816,187.3,1233.8
8.744,187.8,1186.3
8.715,187.9,1174
8.77,190.7,1219.4
8.661,194,1145.8
8.829,117.6,515.6
9.255,121.7,405.05
8.979,118.8,407.09
8.916,122.4,435.71
9.106,132.7,903.11
8.81,133.3,619.11
8.585,135.7,326.35
8.817,126.6,417.08
8.96,125.1,610.12
9.202,135.4,809.83
8.853,131.8,468.7
9.325,131.2,294.7
9.365,125.3,334.45
8.833,130.5,802.59
8.784,132.8,827.56
9.207,134,1132
9.198,133.4,807.54
9.122,133.8,632.98
9.431,132.9,996.15
8.989,123.1,305.45
9.085,124.7,333.91
9.184,121.3,362.52
9.021,122.2,279.47
8.584,122.6,218.22
8.626,118.5,650.07
8.72,122.1,354.1
8.776,121.8,281.69
8.6,124.1,274.37
8.522,123.1,241.16
8.874,123.1,216.66
9.257,123.7,337.21
8.87,122.1,273.06
8.788,120.7,182.37
8.588,122.3,199.56
9.088,126.9,227.09
8.853,125.3,150.26
8.995,120.9,139.35
8.677,119.8,266.95
8.566,120.5,268.39
8.516,116.4,458.82
8.818,118.6,705.04
9.012,114.7,1262.5
8.86,115,887.74
8.792,118.7,394.09
9.387,122.9,251.65
9.25,129.1,358.79
8.72,130,558.29
8.617,139.3,1723.4
9.233,143.3,1296.3
9.46,143.7,1583
9.258,143.7,1282.7
9.037,144.8,1196.3
8.872,149.4,1221.5
8.768,151.6,1150.1
8.798,148.8,1147.7
8.714,147.3,1191.2
8.5,152.1,1169.2
8.771,157.5,1203.3
8.544,140.9,1299
8.594,140.7,1317.1
9.121,138.7,1133.5
8.775,139.5,756.97
8.585,120.1,143.91
8.838,120.8,204.71
9.253,123.9,309.21
8.974,123.3,323.59
8.666,121.2,283.24
8.552,118.8,248.95
8.992,108.6,1445.1
9.454,112.1,1433.3
9.321,114.6,1299.9
8.951,113.6,1075.4
9.011,112.8,817.37
9.217,112.8,1143.2
9.439,112.5,1466.6
8.994,110.9,1298.7
9.058,106.1,1248.1
9.074,102.6,1502.4
9.117,99.86,982.98
9.387,96.61,971.52
9.459,98.18,638.54
9.391,99.61,913.61
9.167,91.32,1023.6
8.559,94.83,1180.5
8.858,99.15,1239.8
8.558,94.22,900.18
9.331,103.6,1787.3
9.129,105,1558.7
9.207,105,1584.2
9.021,97.42,1721.8
8.546,87.34,629.75
8.599,84.82,722.06
8.504,118.2,714.7
8.682,117,970.93
8.536,111.8,626.08
8.761,113.2,786.24
8.883,119,377.47
9.254,117.2,993.83
9.145,119.2,1201.8
9.163,117.4,1635.9
8.907,114.6,788.6
8.576,104.9,469.14
9.229,111.3,1691.8
8.893,109.5,1649.8
8.566,111.5,996.22
8.952,109.2,1196.4
8.959,109.6,1444.5
8.77,111,1315.8
8.68,108.2,1105.4
8.818,110.1,1055.5
8.877,113.2,1511.9
9.418,113.9,1230.5
9.122,112.6,1109.7
9.081,115.2,1160.2
8.88,111.3,1418.3
9.106,108.6,1596.1
8.766,109.6,1247.7
8.839,116.3,815.95
9.148,117.2,740.75
8.637,115.5,319.5
8.536,113,381.21
8.567,114.9,446.02
8.736,119.2,178.39
8.816,124.9,208.41
9.205,123.8,226.46
8.929,123.2,290.31
8.904,121.6,219.11
9.059,122.7,208.62
9.34,124.1,381.19
9.457,125.4,405.51
8.831,124.1,461
9.425,124.3,367.57
9.066,121.3,373.96
